"regime","hs6_query","national_tariff_code","description","current_rate","source_file","source_sha256"
"RCEP","870380","8703801100","- - - Go-karts","0.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801200","- - - All-Terrain Vehicles (ATV)","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801300","- - - Ambulances","4.5%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801400","- - - Hearses","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801500","- - - Prison vans","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801600","- - - Motor-homes","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801700","- - - Sedan","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801800","- - - Other motor cars (including station wagons a","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703801900","- - - Other","10.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809100","- - - Go-karts","0.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809200","- - - All-Terrain Vehicles (ATV)","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809300","- - - Ambulances","4.5%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809400","- - - Hearses","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809500","- - - Prison vans","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809600","- - - Motor-homes","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809710","- - - - New","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809790","- - - - Other","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809810","- - - - New","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809890","- - - - Other","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809910","- - - - New","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870380","8703809990","- - - - Other","30.0%","JKDM_HS_Explorer_RCEP_870380_RATE_2026.html","5ee91458aaf6c17118fd794d822021cdc1d81b73946fca02d4d7e6048234a73f"
"RCEP","870390","8703901100","- - - Go-karts","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901200","- - - All-Terrain Vehicles (ATV)","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901300","- - - Ambulances","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901400","- - - Hearses","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901500","- - - Prison vans","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901600","- - - Motor-homes","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901700","- - - Sedan","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901800","- - - Other motor cars (including station wagons a","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703901900","- - - Other","10.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909100","- - - Go-karts","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909200","- - - All-Terrain Vehicles (ATV)","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909300","- - - Ambulances","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909400","- - - Hearses","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909500","- - - Prison vans","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909600","- - - Motor-homes","35.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909710","- - - - New","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909790","- - - - Other","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909810","- - - - New","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909890","- - - - Other","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909910","- - - - New","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870390","8703909990","- - - - Other","30.0%","JKDM_HS_Explorer_RCEP_870390_RATE_2026.html","161872f09ecbbe1499a72e02c58ee82e64caae0de5c812ab320607cc80674538"
"RCEP","870710","8707101000","- - For go-karts and golf cars (including golf bug","27.3%","JKDM_HS_Explorer_RCEP_870710_RATE_2026.html","728f0084e544874a9a0ebc3801884d20afa78b12eb33e05573ad4e52e2317e3d"
"RCEP","870710","8707102000","- - For ambulances","0.0%","JKDM_HS_Explorer_RCEP_870710_RATE_2026.html","728f0084e544874a9a0ebc3801884d20afa78b12eb33e05573ad4e52e2317e3d"
"RCEP","870710","8707109000","- - Other","27.3%","JKDM_HS_Explorer_RCEP_870710_RATE_2026.html","728f0084e544874a9a0ebc3801884d20afa78b12eb33e05573ad4e52e2317e3d"
"RCEP","870810","8708101000","- - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870810_RATE_2026.html","9322ab59ef6040bacac24add47a09d969d481e5263df6898948b1d4e89a5f350"
"RCEP","870810","8708109000","- - Other","22.7%","JKDM_HS_Explorer_RCEP_870810_RATE_2026.html","9322ab59ef6040bacac24add47a09d969d481e5263df6898948b1d4e89a5f350"
"RCEP","870821","8708210000","- - Safety seat belts","27.3%","JKDM_HS_Explorer_RCEP_870821_RATE_2026.html","ff278d15103599d60ff3dce7aebdfd860944e5007fe2e52daf7f99e1befb943a"
"RCEP","870829","8708291100","- - - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708291500","- - - - Door armrests for vehicles of heading 87.0","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708291600","- - - - Other, for vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708291700","- - - - For vehicles of subheading 8704.10","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708291800","- - - - For vehicles of heading 87.02 or other veh","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708291900","- - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708292010","- - - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708292090","- - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299200","- - - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299300","- - - - - Interior trim fittings; mudguards","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299400","- - - - - Hood rods","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299500","- - - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299600","- - - - - Interior trim fittings; mudguards","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299700","- - - - - Hood rods","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299800","- - - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870829","8708299900","- - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870829_RATE_2026.html","5273f6dc135e557246312c3f5792dcffc4418995df49422f4fa565290f4fc946"
"RCEP","870830","8708301000","- - For vehicles of heading 87.01","2.5%","JKDM_HS_Explorer_RCEP_870830_RATE_2026.html","952a9b22e1f02c19ccc9831940244c94e9af32036abec8828b81d848f0d22945"
"RCEP","870830","8708302100","- - - Brake drums, brake discs or brake pipes","27.3%","JKDM_HS_Explorer_RCEP_870830_RATE_2026.html","952a9b22e1f02c19ccc9831940244c94e9af32036abec8828b81d848f0d22945"
"RCEP","870830","8708302900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870830_RATE_2026.html","952a9b22e1f02c19ccc9831940244c94e9af32036abec8828b81d848f0d22945"
"RCEP","870830","8708303000","- - Brake drums, brake discs or brake pipes for ve","27.3%","JKDM_HS_Explorer_RCEP_870830_RATE_2026.html","952a9b22e1f02c19ccc9831940244c94e9af32036abec8828b81d848f0d22945"
"RCEP","870830","8708309000","- - Other","27.3%","JKDM_HS_Explorer_RCEP_870830_RATE_2026.html","952a9b22e1f02c19ccc9831940244c94e9af32036abec8828b81d848f0d22945"
"RCEP","870840","8708401100","- - - For vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708401300","- - - For vehicles of heading 87.04 or 87.05","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708401400","- - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708401900","- - - Other","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708402500","- - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708402600","- - - For vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708402700","- - - For vehicles of heading 87.04 or 87.05","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708402900","- - - Other","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708409100","- - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708409200","- - - For vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870840","8708409900","- - - Other","22.7%","JKDM_HS_Explorer_RCEP_870840_RATE_2026.html","ec9bbec51a4d3d20ffbac25e0c1a97100e01a6d7bfb08244bcf2c89d4903b0ce"
"RCEP","870850","8708501100","- - - For vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708501300","- - - For vehicles of heading 87.04 or 87.05","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708501500","- - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708501900","- - - Other","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708502500","- - - For vehicles of heading 87.01","0.0%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708502600","- - - For vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708502700","- - - For vehicles of heading 87.04 or 87.05","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708502900","- - - Other","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708509100","- - - - Crown wheels and pinions","0.0%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708509200","- - - - Other","0.0%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708509400","- - - - Crown wheels and pinions","27.3%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708509500","- - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708509600","- - - - Crown wheels and pinions","27.3%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870850","8708509900","- - - - Other","22.7%","JKDM_HS_Explorer_RCEP_870850_RATE_2026.html","462fc42b0060559ac0de8fdaf429a0fe08df8890fd831f349e6710dbbbf1755f"
"RCEP","870870","8708701500","- - - For vehicles of heading 87.01","4.5%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708701600","- - - For vehicles of heading 87.03","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708701700","- - - - For vehicles of subheading 8704.10","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708701800","- - - - Other","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708701900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708702100","- - - For vehicles of heading 87.01","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708702200","- - - For vehicles of heading 87.03","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708702300","- - - For vehicles of heading 87.02 or 87.04 (excl","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708702900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708703100","- - - For vehicles of heading 87.01","4.5%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708703200","- - - For vehicles of heading 87.03","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708703300","- - - For dumpers designed for off-highway use wit","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708703400","- - - For vehicles of heading 87.02 or other vehic","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708703900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708709500","- - - For vehicles of heading 87.01","4.5%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708709600","- - - For vehicles of heading 87.02 or 87.04","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708709700","- - - For vehicles of heading 87.03","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870870","8708709900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870870_RATE_2026.html","9801ba004cc4b00fc2c05fb1f6f6026c789ecbf2e23ab56725779d03ba7ff060"
"RCEP","870880","8708801500","- - - For vehicles of heading 87.01","2.5%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870880","8708801600","- - - For vehicles of heading 87.03","27.3%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870880","8708801700","- - - For vehicles of subheading 8704.10 or headin","27.3%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870880","8708801900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870880","8708809100","- - - For vehicles of heading 87.01","2.5%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870880","8708809200","- - - For vehicles of heading 87.03","27.3%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870880","8708809900","- - - Other","27.3%","JKDM_HS_Explorer_RCEP_870880_RATE_2026.html","aee72d52ce093cca71cdacfcb7c181828867b9ac0b6d21a10cbb31b12b159955"
"RCEP","870891","8708911500","- - - - For vehicles of heading 87.01","2.5%","JKDM_HS_Explorer_RCEP_870891_RATE_2026.html","f25427afef36aee5e8ae674198728848874a3a802c41ea4954451c1dfd2d7fda"
"RCEP","870891","8708911600","- - - - For vehicles of heading 87.03","22.7%","JKDM_HS_Explorer_RCEP_870891_RATE_2026.html","f25427afef36aee5e8ae674198728848874a3a802c41ea4954451c1dfd2d7fda"
