agreement,origin_group,origin_countries,source_file,vn_code,hs6_code,national_tariff_code_as_stored,description_vi,rates_extracted,rate_2026,rate_2027,country_markers,business_scope_guess,extraction_status
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.65,870340,8703406500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.66,870340,8703406600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.67,870340,8703406700,"- - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động",70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.68,870340,8703406800,"- - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động",70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.71,870340,8703407100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.72,870340,8703407200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.73,870340,8703407300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.74,870340,8703407400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.75,870340,8703407500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.76,870340,8703407600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.77,870340,8703407700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.81,870340,8703408100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.82,870340,8703408200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.83,870340,8703408300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.84,870340,8703408400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.85,870340,8703408500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.86,870340,8703408600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.87,870340,8703408700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.91,870340,8703409100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.92,870340,8703409200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.93,870340,8703409300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.94,870340,8703409400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.95,870340,8703409500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.96,870340,8703409600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_213 + 214_129-2022-NĐ-CP.doc,8703.40.97,870340,8703409700,"- - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động",70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.41,870350,8703504100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.42,870350,8703504200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.43,870350,8703504300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.44,870350,8703504400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.45,870350,8703504500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.46,870350,8703504600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.47,870350,8703504700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.51,870350,8703505100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.52,870350,8703505200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.53,870350,8703505300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.54,870350,8703505400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.55,870350,8703505500,- - - - Dung tích xi lanh trên 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.56,870350,8703505600,- - - - Dung tích xi lanh không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.57,870350,8703505700,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.58,870350,8703505800,- - - - Dung tích xi lanh trên 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.61,870350,8703506100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.62,870350,8703506200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.63,870350,8703506300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.64,870350,8703506400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.65,870350,8703506500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.66,870350,8703506600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.67,870350,8703506700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.71,870350,8703507100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.72,870350,8703507200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.73,870350,8703507300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.74,870350,8703507400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.75,870350,8703507500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.76,870350,8703507600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.77,870350,8703507700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.81,870350,8703508100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.82,870350,8703508200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.83,870350,8703508300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.84,870350,8703508400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.85,870350,8703508500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.86,870350,8703508600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.87,870350,8703508700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.91,870350,8703509100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.92,870350,8703509200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.93,870350,8703509300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.94,870350,8703509400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.95,870350,8703509500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.96,870350,8703509600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.50.97,870350,8703509700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.41,870360,8703604100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.42,870360,8703604200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.43,870360,8703604300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.44,870360,8703604400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.45,870360,8703604500,- - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.46,870360,8703604600,- - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.47,870360,8703604700,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.51,870360,8703605100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.52,870360,8703605200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.53,870360,8703605300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.54,870360,8703605400,- - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.55,870360,8703605500,- - - - Dung tích xi lanh trên 3.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.56,870360,8703605600,- - - - Dung tích xi lanh không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.57,870360,8703605700,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.58,870360,8703605800,- - - - Dung tích xi lanh trên 2.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.61,870360,8703606100,- - - - Dung tích xi lanh không quá 1.000 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,NZ,NZ,2023_215 + 216_129-2022-NĐ-CP.doc,8703.60.62,870360,8703606200,- - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc,70|70|70|70|70|70,70,70,,CBU_OR_ORDINARY_VEHICLE_BLOCK,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
